Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
7,9,2902.5,4.505681287487349,0.38594244161930047,8.4,2.586635579211777,1.5040773967762742,1,0.167,2
1,9,2804.0,4.169297415458502,0.29565024210095775,6.0,2.756522854552988,1.3862943611198906,1,0.489,2
13,1,3096.0,4.244917420701475,0.5670169034157332,6.874,2.4599306637178233,1.5798031073044096,1,0.353,2
3,3,2991.0,3.8516146102330504,0.6248683398066509,7.647,2.120043511996541,1.552870507664608,1,0.36,2
3,2,2636.0,4.255867996378772,0.5947876650535899,-1.4,3.1048108685802283,1.44361942773916,1,0.848,2
11,9,2934.0,4.534640419797564,0.33002291294130587,11.1,2.930393432245651,1.4586150226995167,1,0.529,3
10,6,3011.5,4.3462440045341095,0.42461392694692524,-0.093,2.4502289349066078,1.7402907208528624,2,0.111,6
0,4,2645.0,4.079061705357583,0.588342066193819,2.5,2.0215475632609334,1.62924053973028,2,0.761,6
6,9,2908.0,3.1480240838962494,0.44468582126144574,3.7,2.7093826463359885,1.552870507664608,2,0.5,8
7,3,3036.5,4.148217027686591,0.5664495275139878,12.214,2.3570732782781154,1.552870507664608,1,0.636,2
0,8,2823.0,4.462338536880549,0.7183274790902435,0.1,1.7774914974303502,1.754576678100339,2,0.186,6
2,8,2853.5,3.380314170745731,0.6941466808930289,-1.4,2.1144466508785262,1.589235205116581,2,0.615,8
3,3,2987.5,4.066185113761527,0.5538851132264376,12.4,2.6603294648907982,1.552870507664608,1,0.64,2
13,2,2780.0,4.496314681075404,0.3908777832094144,-1.4,2.5668705876394307,1.3029127521808397,1,0.903,3
11,0,3021.5,4.517103707119641,0.2715526905218973,12.3,3.1048108685802283,1.552870507664608,1,0.25,3
3,8,2838.0,4.155909917880256,0.6280751838162304,2.5,2.110819077372091,1.4586150226995167,1,0.531,1
5,2,2695.5,4.559367056186277,0.5527277345266229,7.3,2.4973291697865574,1.4813772423665827,1,0.037,4
12,6,3038.5,3.8108315648646824,0.511025603768657,2.897,2.597863242067455,1.4283955371385262,2,0.893,5
12,1,3101.0,3.9379441313795454,0.5364933705145685,4.3,2.5668705876394307,1.552870507664608,2,1.0,8
13,0,3044.0,4.479947041234014,0.42199441005937494,10.5,2.9934797385006973,1.552870507664608,1,0.755,3
0,5,2877.5,4.22053658745986,0.48612301112561884,3.0,2.5649493574615367,1.4350845252893227,2,0.268,4
12,0,3094.5,4.189427443468793,0.5766133643039938,3.2,2.6651427000909336,1.552870507664608,2,0.483,4
10,9,2944.0,4.189427443468793,0.4154154389613325,4.7,2.5185025992165158,1.754576678100339,2,0.4,8
12,9,2985.5,3.469478889078561,0.5738004229273792,1.5,2.2528695007481128,1.552870507664608,2,0.833,8
7,9,2894.5,4.45898767581001,0.42461392694692524,11.1,2.642622395779755,1.4586150226995167,1,0.7,2
3,6,2907.0,4.452892750542514,0.47747564408443655,0.808,3.073942534090551,1.4051161153604785,1,0.912,3
10,1,3057.5,4.5466190380382026,0.3825376034644598,6.061,2.816366344585669,1.5109426656850014,2,0.9,7
0,1,2942.0,4.514971918069943,0.4668737362368079,6.423,2.6940864940848237,1.3810305314447917,2,0.663,6
3,8,2843.0,4.0868162958013095,0.4180522236136358,2.5,2.4932054526026954,1.4586150226995167,1,0.327,1
6,0,3003.0,3.559055466277736,0.586118607801422,2.2,2.259677591982769,1.552870507664608,2,0.333,8
8,5,2973.0,3.265759410767051,0.4382549309311553,4.9,2.0347056478384444,1.5686159179138452,2,0.231,6
10,2,2773.0,4.446737016042637,0.4675989158637193,4.4,2.424802725718295,1.7052933980776217,2,0.4,8
13,1,3091.0,4.200025026690847,0.4363175715909291,3.429,2.5668705876394307,1.297463147413275,1,0.706,3
4,5,2929.0,4.215086179918229,0.4731237565819792,6.7,3.0978374964911444,1.589235205116581,2,1.0,6
9,4,2746.0,4.4246070822090005,0.43760956143473156,9.5,2.7047112998366956,1.4350845252893227,1,0.696,3
12,9,3001.0,4.189427443468793,0.6434315883140125,8.5,2.4010720397086995,1.7227665977411035,2,0.539,4
10,7,3077.5,4.104195878272475,0.5510074133988225,-0.061,2.52860450505372,1.552870507664608,2,0.217,9
12,5,3030.5,3.7042605561522386,0.640800700187736,2.2,2.2082744135228043,1.62924053973028,2,0.843,6
1,0,2904.0,4.417514427603435,0.3506568716131694,12.4,3.0027078872904163,1.552870507664608,1,0.154,3
1,3,2929.0,4.05383501888389,0.5007752879124893,6.492,2.341324921309976,1.552870507664608,1,0.533,2
9,8,2919.5,4.173617743116608,0.24607852259670565,5.0,2.782229599276462,1.4586150226995167,1,0.167,2
9,0,3013.0,4.471181545984774,0.35837350057431383,5.2,2.738256043159276,1.552870507664608,1,0.208,2
7,2,2717.0,4.4227366229216685,0.29062240044752174,4.3,2.750470916986162,1.398469937050024,1,0.18,1
3,8,2841.5,4.0472529546882505,0.4879663296199081,1.7,2.4136791404996325,1.410986973710262,1,0.388,1
0,1,2940.0,4.534618958037055,0.4780957991430718,4.283,2.443303099932925,1.4583824375141443,2,0.717,6
13,4,2788.0,4.314550469548967,0.4252677354043441,6.7,2.9831534913471307,1.4350845252893227,1,0.772,3
10,6,3012.0,4.491441420659749,0.41871033485818504,-0.871,2.3148100626166146,1.7181129290597565,2,0.083,6
13,6,3028.5,4.477336814478207,0.4173936789734382,5.941,2.7002196219870216,1.542443043609822,1,0.211,2
6,6,2973.5,3.378542691097349,0.4478858239921165,2.51,2.227969299613256,1.5965552866030868,2,0.167,8
9,3,3054.0,4.097240365334126,0.4599532933922341,12.4,2.553188157204406,1.552870507664608,1,0.611,2
12,0,3119.5,4.232220669556607,0.6554453133759338,1.8,2.216482393940634,1.552870507664608,2,0.034,8
8,9,2926.5,3.1480240838962494,0.4681268692328754,1.7,2.3827816349883224,1.552870507664608,2,0.778,8
0,0,2939.0,4.25291403621107,0.5405785819153384,6.4,2.4168062370840686,1.552870507664608,2,0.015,8
13,2,2788.0,4.332140244868625,0.39253208865192973,4.3,2.5668705876394307,1.552870507664608,1,0.645,3
12,9,3007.5,3.9706692008608795,0.6861225656229808,7.1,2.2153918812916684,1.7404661748405046,2,0.402,5
7,4,2724.0,4.571820206306537,0.3357576956833441,-1.4,3.1048108685802283,1.3609765531356006,1,0.886,3
12,6,3052.0,4.150063050978445,0.5922212619699848,2.053,2.2760357577605093,1.643259460909611,2,0.652,8
10,3,3071.5,3.2067627569843986,0.7183274790902435,5.834,2.533458690370166,1.552870507664608,2,0.915,8
7,8,2890.5,4.169452034708907,0.2986220124901153,5.7,2.891204744200057,1.308332819650179,1,0.386,2
8,8,2924.5,3.1480240838962494,0.5855619698800079,3.7,1.7774914974303502,1.62924053973028,2,0.714,6
13,0,3058.5,4.6155164780422355,0.3920420877760237,9.3,2.8923143143555023,1.552870507664608,1,0.208,2
5,0,2970.0,4.539030383483547,0.34924742810993575,9.4,2.68273239311792,1.552870507664608,1,0.696,3
13,1,3092.0,4.326619627402144,0.4356709501652302,2.915,2.5668705876394307,1.344951397585508,1,0.647,3
12,9,3022.0,3.6259396543400624,0.5579000311519196,2.0,2.2560174571777107,1.552870507664608,2,0.118,9
3,1,2984.0,4.225928225920205,0.40212620684264977,7.9,3.003253914952837,1.3614892422009195,1,0.125,2
4,5,2930.0,3.912023005428146,0.5382462193419828,-0.2,2.6878474937846906,1.667706820558076,2,0.926,6
0,6,2878.0,4.393683429480953,0.5282725373697112,0.442,2.007139629924431,1.754576678100339,2,0.914,8
13,9,2976.5,4.4665975361241514,0.4599532933922341,12.4,3.0828269804049246,1.4586150226995167,1,0.018,3
0,2,2614.5,4.466873170084,0.637860949738228,11.6,2.2823823856765264,1.6028160361252135,2,0.75,4
2,6,2927.5,3.568659075549086,0.6518042170255629,1.558,2.0340518393810254,1.5900511986339103,2,0.5,8
4,4,2715.0,3.1480240838962494,0.588342066193819,-1.4,2.517696472610991,1.552870507664608,2,0.684,8
1,2,2594.5,4.114114509245724,0.49408629976169266,2.3,3.0421386463681466,1.2950011026734998,1,0.408,1
3,0,2946.5,4.38589414620037,0.511025603768657,7.5,2.5249283241374862,1.552870507664608,1,0.563,2
12,9,3000.5,4.189427443468793,0.6523251860396903,6.9,2.157559320943788,1.7047480922384253,2,0.549,4
9,4,2752.0,4.2426208788567585,0.4252677354043441,4.4,2.4765384001174837,1.4816045409242156,1,0.174,2
10,2,2769.5,4.186832581657252,0.3219742026167526,5.2,2.6390573296152584,1.693411346210279,2,0.75,8
8,2,2751.0,3.639505369496137,0.4769083200352119,4.4,2.8622008809294686,1.5507489160854209,2,0.8,8
12,8,2977.0,3.591542221224979,0.597736995755287,6.4,2.474435349920705,1.547562508716013,2,0.91,8
8,2,2750.5,3.953548752256644,0.44408842105860147,2.0,3.044522437723423,1.463255402256019,2,0.9,5
7,4,2722.0,3.7152779279684673,0.4668737362368079,0.3,2.2975725511705014,1.754576678100339,1,1.0,3
6,6,2971.0,3.1480240838962494,0.45362014999521144,1.316,2.5735278414415284,1.6744763086133228,2,0.583,8
0,3,2963.5,4.0494169288669655,0.5429055172294023,10.564,2.6641679732853607,1.552870507664608,2,0.464,4
0,4,2656.0,4.4638370098714475,0.48735226758034855,9.6,2.760009940032921,1.5686159179138452,2,0.433,4
7,3,3040.5,4.152519126273173,0.5429055172294023,10.014,2.5677147609753153,1.552870507664608,1,0.273,2
4,1,3008.5,3.479792888799827,0.6270073780554003,1.34,2.626116818339524,1.7478075816988723,2,0.9,8
0,9,2818.5,4.48863636973214,0.7183274790902435,6.5,1.998773638612381,1.552870507664608,2,0.852,6
10,0,3031.0,3.3470931226689546,0.3729419164026044,4.8,2.4046903159311994,1.552870507664608,2,0.433,6
1,3,2925.0,4.195742236184662,0.2851789422336624,5.722,3.1048108685802283,1.552870507664608,1,0.711,1
0,1,2954.5,3.7933745954433844,0.7183274790902435,-0.85,1.8701084356390314,1.6349107084071313,2,0.391,6
12,7,3023.0,3.6054978451748854,0.5749265491725143,2.5,2.2186598580562844,1.552870507664608,2,0.098,9
1,6,2854.0,4.6155164780422355,0.4330802751411378,8.857,2.7919623359541657,1.4852343089747944,1,0.977,3
0,5,2864.0,3.9600509744387278,0.588342066193819,4.1,2.505525936990736,1.5260563034950492,2,0.598,5
1,0,2896.0,4.295378827948209,0.3920420877760237,6.6,2.4019778368720806,1.552870507664608,1,0.564,2
12,2,2827.5,4.3111748937019305,0.7183274790902435,3.0,1.824549292051046,1.686028514595813,2,0.426,4
1,5,2832.5,4.212868064406208,0.5417427264007122,6.4,2.4336133554004498,1.5040773967762742,1,0.698,2
5,2,2672.5,4.059580569785761,0.5085910974706084,-1.4,2.580216829592325,1.3815330440181801,1,0.889,1
0,5,2855.5,4.421006934314765,0.5181983780954038,9.2,2.6026896854443837,1.5040773967762742,2,0.805,4
2,3,2996.5,3.1480240838962494,0.7085282825982476,6.786,2.254759463511441,1.552870507664608,2,0.946,8
1,4,2623.5,3.9695369116287527,0.38185524246903063,4.7,2.4973291697865574,1.4816045409242156,1,0.509,2
9,6,2977.5,4.283586561860629,0.41012091964435843,1.75,2.3259109182975424,1.4816045409242156,1,0.75,2
5,6,2937.5,4.551906530661095,0.4311328548567422,7.596,3.0602551695694906,1.4060969884160703,1,0.545,3
13,4,2784.0,4.3990066547085656,0.43760956143473156,5.2,3.0204248861443626,1.410986973710262,1,0.912,3
12,5,3032.5,3.53921867955953,0.692647055518263,-0.3,1.7833912195575383,1.62924053973028,2,0.798,6
0,5,2854.0,4.138680376042152,0.4252677354043441,10.9,2.649714624089247,1.410986973710262,2,0.841,5
5,2,2691.0,4.162781723775329,0.4827028918117332,10.2,2.4423470353692043,1.4646433275308672,1,0.204,1
13,3,3101.0,4.2700610199639195,0.47747564408443655,4.3,2.8231630082027146,1.552870507664608,1,0.526,2
6,1,3035.0,4.003927392097638,0.6392188385343897,1.993,1.8684118207491376,1.6225515515794835,2,0.214,8
3,8,2830.0,4.4607222816222185,0.3920420877760237,0.2,2.5668705876394307,1.2950011026734998,1,0.857,3
3,6,2912.0,4.592591403781231,0.43178241642553783,5.759,3.1048108685802283,1.3217558399823195,1,0.618,3
13,3,3092.5,4.223924407757996,0.4681268692328754,9.233,2.6413048021557377,1.552870507664608,1,1.0,3
5,2,2680.5,4.187880441613266,0.6132707392717207,5.8,2.5726122302071057,1.5271426697072703,1,0.593,2
10,4,2779.5,4.4942386252808095,0.501381164937991,2.0,1.8870696490323797,1.7404661748405046,2,0.083,6
12,0,3084.5,3.934371409091908,0.6402736909528771,2.5,2.3664984187376983,1.552870507664608,2,0.647,5
4,4,2719.5,3.292126286607793,0.6237971024251521,1.8,2.2082744135228043,1.754576678100339,2,0.211,8
12,2,2821.0,4.471673078490113,0.6657557903430725,6.9,2.0856720914304723,1.5847352997937285,2,0.618,5
1,8,2791.5,4.084630870034462,0.2836740510542421,0.3,2.9428587839469227,1.33500106673234,1,0.452,1
4,5,2930.5,3.7003138317395994,0.5653138090500605,-0.9,2.4203681286504293,1.7227665977411035,2,0.889,6
12,4,2835.0,3.8255932774297583,0.6486726904581158,2.1,1.7774914974303502,1.754576678100339,1,0.235,3
4,1,3009.5,3.479792888799827,0.6413274318301488,0.99,2.5833935965026544,1.7083778602890038,2,0.833,9
12,0,3082.5,3.8701588013294472,0.6450068052320104,4.6,2.203869120054888,1.552870507664608,2,0.681,5
1,9,2803.5,4.042524813492304,0.3015849776207723,6.1,2.738256043159276,1.3862943611198906,1,0.511,2
10,0,3029.5,3.1480240838962494,0.29416103854949005,1.7,2.559550192783766,1.552870507664608,2,0.533,8
4,9,2885.0,3.1480240838962494,0.7183274790902435,5.5,1.7774914974303502,1.552870507664608,2,0.625,8
4,9,2883.0,3.1480240838962494,0.504405055963068,4.2,1.7774914974303502,1.754576678100339,2,0.875,7
13,1,3087.0,4.6155164780422355,0.42461392694692524,2.024,3.0065238346321896,1.2950011026734998,1,0.971,3
5,9,2870.5,4.392966574712216,0.5074198306311578,8.6,2.4358039367802684,1.4586150226995167,1,0.821,2
3,8,2833.5,4.2878533084066195,0.5515836162381584,4.3,3.1048108685802283,1.4816045409242156,1,0.714,3
2,6,2923.0,3.1480240838962494,0.5158131652770298,2.844,2.342958987132319,1.5700731889118238,2,0.95,8
9,9,2912.5,4.187227556368814,0.3981047537018719,6.8,2.451005098112319,1.4586150226995167,1,0.897,2
7,6,2965.5,4.239526572066598,0.3981047537018719,5.143,2.707850181099543,1.3581520551736102,1,0.231,2
12,4,2814.0,3.5374749999547035,0.7183274790902435,2.6,1.7774914974303502,1.7227665977411035,2,0.853,6
6,3,3044.5,3.1480240838962494,0.6418538861723948,11.389,2.548546329588701,1.552870507664608,2,0.857,8
9,9,2916.5,4.535605722602182,0.3506568716131694,12.3,2.738256043159276,1.4586150226995167,1,0.621,2
1,5,2833.5,4.197803270590331,0.5440669575457926,8.1,2.2669579153508947,1.5040773967762742,1,0.651,2
11,9,2933.0,4.565493368835193,0.3321773123383322,7.8,3.1048108685802283,1.4350845252893227,1,0.647,3
12,0,3066.0,3.4183822064162563,0.640800700187736,0.6,1.9906103279732201,1.552870507664608,2,0.957,8
10,0,3028.0,3.1480240838962494,0.23507212217948356,-0.2,2.8419981736119486,1.552870507664608,2,0.633,8
4,1,3007.5,3.908898128080621,0.6097655716208943,-1.4,2.8739035651888574,1.754576678100339,2,0.967,5
5,3,3015.0,4.270466384762839,0.2669690308542393,4.3,3.0372820032107857,1.552870507664608,1,0.857,3
13,8,2961.5,4.281100716083921,0.4824261492442927,2.0,2.9613995944734857,1.3609765531356006,1,0.456,3
8,6,2986.0,3.683389411370298,0.46247536282494395,1.993,2.903891069888411,1.6484662994015786,1,0.042,8
10,3,3089.0,4.189427443468793,0.5584722772333437,12.4,2.2614505496354904,1.552870507664608,2,0.149,5
12,9,2984.5,3.1480240838962494,0.5721088521828892,3.5,2.194999882314108,1.754576678100339,2,0.853,8
0,1,2936.5,3.7384074412631336,0.5971867894140341,0.0,2.310751655660439,1.7076529599310555,2,0.793,8
5,2,2676.5,4.287564844884953,0.5333184234191704,11.9,2.3174737054877963,1.5316925638092473,1,0.741,2
9,2,2744.0,4.26142556959977,0.23507212217948356,5.2,2.8507065015037334,1.3630257341805363,1,0.196,1
12,1,3112.5,3.611755399691864,0.7070500857289368,1.193,1.9367252394782408,1.4800123649936425,2,0.815,6
1,8,2794.0,4.124712098838497,0.3471295310952009,1.1,3.060583245873607,1.2950011026734998,1,0.371,1
0,9,2819.5,4.100326633899648,0.6790482561804436,10.0,2.295056826573254,1.754576678100339,2,0.796,6
1,4,2610.5,4.3294166844015844,0.5777363290486176,9.3,2.545531271604435,1.6260983533272075,1,1.0,3
7,8,2877.0,4.393708139447719,0.5900064216404319,12.1,2.4840729690394228,1.4586150226995167,1,0.977,3
10,1,3072.5,3.7264401363318194,0.23507212217948356,1.033,2.913654162518384,1.754576678100339,2,0.383,9
2,9,2867.5,3.991019011654644,0.7183274790902435,3.3,1.7774914974303502,1.552870507664608,2,0.056,6
12,7,3018.0,3.519868911379654,0.5440669575457926,1.2,2.6468837658647226,1.754576678100339,2,0.186,9
7,9,2901.5,4.256746818247124,0.3947411447451887,7.3,2.5067496777104528,1.4586150226995167,1,0.233,2
0,9,2820.5,3.8703673301593136,0.6544063522435148,5.4,2.3145136638593193,1.667706820558076,2,0.759,6
0,3,2952.5,4.565087501444188,0.7183274790902435,6.045,1.9441228384812175,1.552870507664608,2,0.726,6
12,6,3049.5,4.073291153024268,0.6086780239334952,1.948,2.083931446952688,1.6867692553704239,2,0.696,5
0,5,2881.5,4.259435182087693,0.48057258059496977,5.9,2.750470916986162,1.4586150226995167,2,0.171,4
4,1,3017.5,4.6155164780422355,0.23507212217948356,5.712,3.1048108685802283,1.4579171047928583,2,0.3,7
13,4,2796.5,4.309590341409169,0.41277168329060254,4.1,2.9882040071331994,1.3862943611198906,1,0.474,2
9,3,3052.0,4.190729921389643,0.6043159668533294,7.593,2.422632230303496,1.552870507664608,1,0.833,2
7,2,2705.5,4.3177147545179695,0.4587299210086174,2.9,2.7376090033437546,1.441492521584653,1,0.64,1
12,3,3127.0,3.5370677035245532,0.7060634058264916,5.255,1.9991123346359407,1.552870507664608,2,0.619,6
12,1,3120.0,3.9238329921875037,0.669878553620591,1.494,2.0978952203380827,1.5532907518110994,2,0.694,5
3,2,2645.0,4.200174967464522,0.5135810837967643,7.5,2.4379897300002487,1.5155666968240298,1,0.576,3
0,4,2656.5,4.462223176668158,0.47871556984775704,9.6,2.760009940032921,1.547562508716013,2,0.418,4
3,0,2948.0,4.299052551380625,0.4855078157817008,5.8,2.4388627112865935,1.552870507664608,1,0.469,2
3,1,2976.0,4.429327595291846,0.5140205146625099,-1.4,2.5668705876394307,1.552870507664608,1,0.833,3
1,6,2865.0,4.341373896662269,0.27002713721306015,5.733,2.957095389939073,1.3892898700996892,1,0.477,2
12,6,3032.5,3.5254483440000124,0.5247285289349821,2.971,2.4965057856313524,1.5080694180458114,2,1.0,8
0,4,2666.0,4.481306198765705,0.5370779949100565,4.7,3.084200921541599,1.410986973710262,2,0.134,4
0,8,2824.0,4.208714372037514,0.7075430608436777,1.9,1.7774914974303502,1.7227665977411035,2,0.14,6
1,2,2592.0,4.117816918407243,0.23507212217948356,4.4,2.975529566236472,1.3228219381643171,1,0.5,1
12,7,3131.0,3.4831459643093226,0.5647454657554212,5.805,2.353895887228473,1.552870507664608,2,0.524,9
4,7,2914.5,3.1480240838962494,0.45805755822733496,3.1,2.0731719286662407,1.552870507664608,2,0.519,9
12,0,3070.0,3.584629432740137,0.6026752773958697,3.5,2.0700223197633445,1.552870507664608,2,0.888,8
13,6,3027.0,4.473785059913422,0.4427608928518613,5.999,2.6730445919033947,1.5420152361166661,1,0.289,2
10,7,3064.5,3.6802422607182725,0.27307592006241876,0.292,2.9351326514250613,1.552870507664608,2,0.65,9
2,1,2999.0,4.3694478524670215,0.6349882663864131,3.038,2.3288374641381115,1.6378309869353183,2,0.156,8
3,4,2680.5,4.046204186894165,0.41277168329060254,0.8,2.5416019934645457,1.4586150226995167,1,0.487,2
10,5,2993.0,3.606312730456974,0.3060130291365044,-1.4,2.9231615807191558,1.7227665977411035,2,0.465,9
13,4,2807.5,4.386640972224627,0.44596705141749426,-1.4,3.1048108685802283,1.552870507664608,1,0.053,3
3,9,2851.5,4.454347296253507,0.33718626735486995,8.3,2.825536896557877,1.33500106673234,1,0.41,2
12,4,2813.0,3.544142657647253,0.7183274790902435,3.1,1.8164520818184267,1.667706820558076,2,0.882,6
1,9,2812.5,4.390738575275903,0.43760956143473156,12.4,2.9481164196123277,1.4350845252893227,1,0.085,3
3,8,2850.0,4.434144588935989,0.4382549309311553,1.2,3.1048108685802283,1.2950011026734998,1,0.041,3
12,4,2817.0,3.8019849002192085,0.6585557357903263,9.1,2.0215475632609334,1.667706820558076,2,0.765,6
1,9,2801.5,4.167285186623816,0.34924742810993575,8.8,2.7843937676895436,1.3862943611198906,1,0.596,2
2,8,2857.0,3.707946516831162,0.5771750043075246,-1.4,2.6996819514316934,1.2950011026734998,2,0.077,6
7,6,2960.5,4.4315665177338595,0.4959150110302365,2.1,2.442173107201099,1.53643701954961,1,0.615,2
9,2,2737.5,4.04800389558258,0.23507212217948356,3.2,2.8678989020441064,1.3441694348192195,1,0.429,1
0,3,2946.0,3.578422641031361,0.49408629976169266,7.702,1.7774914974303502,1.552870507664608,2,0.881,6
0,1,2965.0,4.030925414352446,0.5805382361772911,4.743,2.338820585576141,1.3964921860963366,2,0.174,6
2,3,3005.5,3.3253597093109732,0.49408629976169266,0.881,1.9821731959193458,1.552870507664608,2,0.459,6
1,5,2841.5,4.115942961774596,0.42199441005937494,5.0,2.714694743820879,1.4350845252893227,1,0.279,2
3,6,2914.5,4.29898464197175,0.5193888544264785,3.464,2.1426510550777205,1.4754492724307835,1,0.471,2
11,2,2765.5,4.334201005191277,0.282265647822274,4.3,2.5668705876394307,1.2950011026734998,1,0.115,5
